,industry_category,stock_id,stock_name,type,date
438,紡織纖維,1439,雋揚,twse,2023-06-30
439,紡織纖維,1440,南紡,twse,2023-12-04
440,紡織纖維,1441,大東,twse,2023-12-04
441,建材營造,1442,名軒,twse,2023-12-04
442,其他,1443,立益物流,twse,2023-12-04
443,紡織纖維,1443,立益,twse,2021-06-01
444,紡織纖維,1444,力麗,twse,2023-12-04
445,紡織纖維,1445,大宇,twse,2023-12-04
446,紡織纖維,1446,宏和,twse,2023-12-04
447,紡織纖維,1447,力鵬,twse,2023-12-04
448,紡織纖維,1449,佳和,twse,2023-12-04
449,紡織纖維,1451,年興,twse,2023-12-04
450,紡織纖維,1452,宏益,twse,2023-12-04
451,建材營造,1453,大將,twse,2023-12-04
452,紡織纖維,1453,大將,twse,2021-06-01
453,紡織纖維,1454,台富,twse,2023-12-04
454,紡織纖維,1455,集盛,twse,2023-12-04
455,建材營造,1456,怡華,twse,2023-12-04
456,紡織纖維,1456,怡華,twse,2021-06-01
457,紡織纖維,1457,宜進,twse,2023-12-04
458,紡織纖維,1459,聯發,twse,2023-12-04
459,紡織纖維,1460,宏遠,twse,2023-12-04
460,紡織纖維,1463,強盛,twse,2023-12-04
461,紡織纖維,1464,得力,twse,2023-12-04
462,紡織纖維,1465,偉全,twse,2023-12-04
463,紡織纖維,1466,聚隆,twse,2023-12-04
464,紡織纖維,1467,南緯,twse,2023-12-04
465,紡織纖維,1468,昶和,twse,2023-12-04
466,紡織纖維,1469,理隆,twse,2023-12-04
467,紡織纖維,1470,大統新創,twse,2023-12-04
468,電子工業,1471,首利,twse,2023-12-04
469,電子零組件業,1471,首利,twse,2023-12-04
470,建材營造,1472,三洋實業,twse,2023-12-04
471,紡織纖維,1472,三洋實業,twse,2023-06-30
472,紡織纖維,1473,台南,twse,2023-12-04
473,紡織纖維,1474,弘裕,twse,2023-12-04
474,紡織纖維,1475,業旺,twse,2023-12-04
475,紡織纖維,1476,儒鴻,twse,2023-12-04
476,紡織纖維,1477,聚陽,twse,2023-12-04
477,電機機械,1503,士電,twse,2023-12-04
478,電機機械,1504,東元,twse,2023-12-04
479,電機機械,1506,正道,twse,2023-12-04
480,電機機械,1507,永大,twse,2023-12-04
481,汽車工業,1512,瑞利,twse,2023-12-04
482,電機機械,1513,中興電,twse,2023-12-04
483,電機機械,1514,亞力,twse,2023-12-04
484,電機機械,1515,力山,twse,2023-12-04
485,其他,1516,川飛,twse,2023-12-04
486,電機機械,1517,利奇,twse,2023-12-04
487,電機機械,1519,華城,twse,2023-12-04
488,其他,1520,復盛,twse,2023-12-04
489,汽車工業,1521,大億,twse,2023-12-04
490,汽車工業,1522,堤維西,twse,2023-12-04
491,汽車工業,1522A,堤維西甲特,twse,2023-12-04
492,電機機械,1523,開億,twse,2023-12-04
493,汽車工業,1524,耿鼎,twse,2023-12-04
494,汽車工業,1525,江申,twse,2023-12-04
495,電機機械,1526,日馳,twse,2023-12-04
496,電機機械,1527,鑽全,twse,2023-12-04
497,電機機械,1528,恩德,twse,2023-12-04
498,電機機械,1529,樂事綠能,twse,2023-12-04
499,電機機械,1530,亞崴,twse,2023-12-04
500,電機機械,1531,高林股,twse,2023-12-04
501,電機機械,1532,勤美,twse,2023-12-04
502,汽車工業,1533,車王電,twse,2023-12-04
503,電機機械,1535,中宇,twse,2023-12-04
504,汽車工業,1536,和大,twse,2023-12-04
505,電機機械,1537,廣隆,twse,2023-12-04
506,電機機械,1538,正峰,twse,2023-12-04
507,電機機械,1539,巨庭,twse,2023-12-04
508,電機機械,1540,喬福,twse,2023-12-04
509,電機機械,1541,錩泰,twse,2023-12-04
510,電機機械,1558,伸興,twse,2023-12-04
511,電機機械,1560,中砂,twse,2023-12-04
512,生技醫療業,1565,精華,tpex,2023-12-04
513,汽車工業,1568,倉佑,twse,2023-12-04
514,電腦及週邊設備業,1569,濱川,tpex,2023-12-04
515,電機機械,1570,力肯,tpex,2023-12-04
516,電機機械,1580,新麥,tpex,2023-12-04
517,電子工業,1582,信錦,twse,2023-12-04
518,電子零組件業,1582,信錦,twse,2023-12-04
519,電機機械,1583,程泰,twse,2023-12-04
520,其他,1584,精剛,tpex,2023-12-04
521,電機機械,1586,和勤,tpex,2023-12-04
522,汽車工業,1587,吉茂,twse,2023-12-04
523,電機機械,1589,永冠-KY,twse,2023-12-04
524,電機機械,1590,亞德客-KY,twse,2023-12-04
525,電機機械,1591,駿吉-KY,tpex,2023-12-04
526,汽車工業,1592,英瑞-KY,twse,2023-12-04
527,生技醫療業,1593,祺驊,tpex,2023-07-05
528,運動休閒類,1593,祺驊,tpex,2023-12-04
529,電子零組件業,1595,川寶,tpex,2023-12-04
530,電機機械,1597,直得,twse,2023-12-04
531,化學生技醫療,1598,岱宇,twse,2023-06-30
532,生技醫療業,1598,岱宇,twse,2023-06-30
533,運動休閒,1598,岱宇,twse,2023-12-04
534,電機機械,1599,宏佳騰,tpex,2023-12-04
535,電器電纜,1601,台光,twse,2023-12-04
536,電器電纜,1603,華電,twse,2023-12-04
537,電器電纜,1604,聲寶,twse,2023-12-04
538,電器電纜,1605,華新,twse,2023-12-04
539,電器電纜,1606,歌林,twse,2023-12-04
540,電器電纜,1608,華榮,twse,2023-12-04
541,電器電纜,1609,大亞,twse,2023-12-04
542,電器電纜,1611,中電,twse,2023-12-04
543,電器電纜,1612,宏泰,twse,2023-12-04
544,電器電纜,1613,台一,twse,2023-12-04
545,電器電纜,1614,三洋電,twse,2023-12-04
546,電器電纜,1615,大山,twse,2023-12-04
547,電器電纜,1616,億泰,twse,2023-12-04
548,電器電纜,1617,榮星,twse,2023-12-04
549,電器電纜,1618,合機,twse,2023-12-04
550,電器電纜,1626,艾美特-KY,twse,2023-12-04
551,化學生技醫療,1701,中化,twse,2023-12-04
552,生技醫療業,1701,中化,twse,2023-12-04
553,食品工業,1702,南僑,twse,2023-12-04
554,化學工業,1704,榮化,twse,2023-12-04
555,化學生技醫療,1704,榮化,twse,2023-12-04
556,化學生技醫療,1707,葡萄王,twse,2023-12-04
557,生技醫療業,1707,葡萄王,twse,2023-12-04
558,化學工業,1708,東鹼,twse,2023-12-04
559,化學生技醫療,1708,東鹼,twse,2023-12-04
560,化學工業,1709,和益,twse,2023-12-04
561,化學生技醫療,1709,和益,twse,2023-12-04
562,化學工業,1710,東聯,twse,2023-12-04
563,化學生技醫療,1710,東聯,twse,2023-12-04
564,化學工業,1711,永光,twse,2023-12-04
565,化學生技醫療,1711,永光,twse,2023-12-04
566,化學工業,1712,興農,twse,2023-12-04
567,化學生技醫療,1712,興農,twse,2023-12-04
568,化學工業,1713,國化,twse,2023-12-04
569,化學生技醫療,1713,國化,twse,2023-12-04
570,化學工業,1714,和桐,twse,2023-12-04
571,化學生技醫療,1714,和桐,twse,2023-12-04
572,塑膠工業,1715,萬洲,twse,2023-12-04
573,化學生技醫療,1716,永信,twse,2023-12-04
574,生技醫療業,1716,永信,twse,2023-12-04
575,化學工業,1717,長興,twse,2023-12-04
576,化學生技醫療,1717,長興,twse,2023-12-04
577,化學工業,1718,中纖,twse,2023-12-04
578,化學生技醫療,1718,中纖,twse,2023-12-04
579,化學生技醫療,1720,生達,twse,2023-12-04
580,生技醫療業,1720,生達,twse,2023-12-04
581,化學工業,1721,三晃,twse,2023-12-04
582,化學生技醫療,1721,三晃,twse,2023-12-04
583,化學工業,1722,台肥,twse,2023-12-04
584,化學生技醫療,1722,台肥,twse,2023-12-04
585,化學工業,1723,中碳,twse,2023-12-04
586,化學生技醫療,1723,中碳,twse,2023-12-04
587,化學工業,1724,台硝,twse,2023-12-04
588,化學生技醫療,1724,台硝,twse,2023-12-04
589,化學工業,1725,元禎,twse,2023-12-04
590,化學生技醫療,1725,元禎,twse,2023-12-04
591,化學工業,1726,永記,twse,2023-12-04
592,化學生技醫療,1726,永記,twse,2023-12-04
593,化學工業,1727,中華化,twse,2023-12-04
594,化學生技醫療,1727,中華化,twse,2023-12-04
595,化學生技醫療,1729,必翔,twse,2023-12-04
596,生技醫療業,1729,必翔,twse,2023-12-04
597,化學工業,1730,花仙子,twse,2023-12-04
598,化學生技醫療,1730,花仙子,twse,2023-12-04
599,化學生技醫療,1731,美吾華,twse,2023-12-04
600,生技醫療業,1731,美吾華,twse,2023-12-04
601,化學工業,1732,毛寶,twse,2023-12-04
602,化學生技醫療,1732,毛寶,twse,2023-12-04
603,化學生技醫療,1733,五鼎,twse,2023-12-04
604,生技醫療業,1733,五鼎,twse,2023-12-04
605,化學生技醫療,1734,杏輝,twse,2023-12-04
606,生技醫療業,1734,杏輝,twse,2023-12-04
607,化學工業,1735,日勝化,twse,2023-12-04
608,化學生技醫療,1735,日勝化,twse,2023-12-04
609,化學生技醫療,1736,喬山,twse,2023-06-30
610,生技醫療業,1736,喬山,twse,2023-06-30
611,運動休閒,1736,喬山,twse,2023-12-04
612,食品工業,1737,臺鹽,twse,2023-12-04
613,化學工業,1742,台蠟,tpex,2023-12-04
614,化學生技醫療,1752,南光,twse,2023-12-04
615,生技醫療業,1752,南光,twse,2023-12-04
616,化學生技醫療,1760,寶齡富錦,twse,2023-12-04
617,生技醫療業,1760,寶齡富錦,twse,2023-12-04
618,化學生技醫療,1762,中化生,twse,2023-12-04
619,生技醫療業,1762,中化生,twse,2023-12-04
620,化學工業,1773,勝一,twse,2023-12-04
621,化學生技醫療,1773,勝一,twse,2023-12-04
622,化學工業,1776,展宇,twse,2023-12-04
623,化學生技醫療,1776,展宇,twse,2023-12-04
624,生技醫療業,1777,生泰,tpex,2023-12-04
625,生技醫療業,1781,合世,tpex,2023-12-04
626,化學生技醫療,1783,和康生,twse,2023-12-04
627,生技醫療業,1783,和康生,twse,2023-12-04
628,生技醫療業,1784,訊聯,tpex,2023-12-04
629,其他電子類,1785,光洋科,tpex,2023-12-04
630,化學生技醫療,1786,科妍,twse,2023-12-04
631,生技醫療業,1786,科妍,twse,2023-12-04
632,生技醫療業,1788,杏昌,tpex,2023-12-04
633,化學生技醫療,1789,神隆,twse,2023-12-04
634,生技醫療業,1789,神隆,twse,2023-12-04
635,化學生技醫療,1795,美時,twse,2023-12-04
636,生技醫療業,1795,美時,twse,2023-12-04
637,食品工業,1796,金穎生技,tpex,2023-12-04
638,生技醫療業,1799,易威,tpex,2023-12-04
639,玻璃陶瓷,1802,台玻,twse,2023-12-04
640,建材營造,1805,寶徠,twse,2023-12-04
641,玻璃陶瓷,1806,冠軍,twse,2023-12-04
642,建材營造,1808,潤隆,twse,2023-12-04
643,玻璃陶瓷,1809,中釉,twse,2023-12-04
644,玻璃陶瓷,1810,和成,twse,2023-12-04
645,生技醫療業,1813,寶利徠,tpex,2023-12-04
646,電子零組件業,1815,富喬,tpex,2023-12-04
647,玻璃陶瓷,1817,凱撒衛,twse,2023-12-04
648,造紙工業,1902,台紙,twse,2023-12-04
649,造紙工業,1903,士紙,twse,2023-12-04
650,造紙工業,1904,正隆,twse,2023-12-04
651,造紙工業,1905,華紙,twse,2023-12-04
652,造紙工業,1906,寶隆,twse,2023-12-04
653,造紙工業,1907,永豐餘,twse,2023-12-04
654,造紙工業,1909,榮成,twse,2023-12-04
655,鋼鐵工業,2002,中鋼,twse,2023-12-04
656,鋼鐵工業,2002A,中鋼特,twse,2023-12-04
657,鋼鐵工業,2006,東和鋼鐵,twse,2023-12-04
658,鋼鐵工業,2007,燁興,twse,2023-12-04
659,鋼鐵工業,2008,高興昌,twse,2023-12-04
660,鋼鐵工業,2009,第一銅,twse,2023-12-04
661,鋼鐵工業,2010,春源,twse,2023-12-04
662,鋼鐵工業,2012,春雨,twse,2023-12-04
663,鋼鐵工業,2013,中鋼構,twse,2023-12-04
664,鋼鐵工業,2014,中鴻,twse,2023-12-04
665,鋼鐵工業,2015,豐興,twse,2023-12-04
666,鋼鐵工業,2017,官田鋼,twse,2023-12-04
667,鋼鐵工業,2020,美亞,twse,2023-12-04
668,鋼鐵工業,2022,聚亨,twse,2023-12-04
669,鋼鐵工業,2023,燁輝,twse,2023-12-04
670,鋼鐵工業,2024,志聯,twse,2023-12-04
671,鋼鐵工業,2025,千興,twse,2023-12-04
672,鋼鐵工業,2027,大成鋼,twse,2023-12-04
673,鋼鐵工業,2028,威致,twse,2023-12-04
674,鋼鐵工業,2029,盛餘,twse,2023-12-04
675,鋼鐵工業,2030,彰源,twse,2023-12-04
676,鋼鐵工業,2031,新光鋼,twse,2023-12-04
677,鋼鐵工業,2032,新鋼,twse,2023-12-04
678,鋼鐵工業,2033,佳大,twse,2023-12-04
679,鋼鐵工業,2034,允強,twse,2023-12-04
680,鋼鐵工業,2035,唐榮,tpex,2023-12-04
681,鋼鐵工業,2038,海光,twse,2023-12-04
682,電機機械,2049,上銀,twse,2023-12-04
683,電子工業,2059,川湖,twse,2023-12-04
684,電子零組件業,2059,川湖,twse,2023-12-04
685,電器電纜,2061,風青,tpex,2023-12-04
686,其他,2062,橋椿,twse,2023-06-30
687,居家生活,2062,橋椿,twse,2023-12-04
688,鋼鐵工業,2063,世鎧,tpex,2023-12-04
689,鋼鐵工業,2064,晉椿,tpex,2023-12-04
690,鋼鐵工業,2065,世豐,tpex,2023-12-04
691,電機機械,2066,世德,tpex,2023-12-04
692,電機機械,2067,嘉鋼,tpex,2023-12-04
693,鋼鐵工業,2069,運錩,twse,2023-12-04
694,電機機械,2070,精湛,tpex,2023-12-04
695,鋼鐵工業,2073,雄順,tpex,2023-12-04
696,橡膠工業,2101,南港,twse,2023-12-04
697,橡膠工業,2102,泰豐,twse,2023-12-04
698,橡膠工業,2103,台橡,twse,2023-12-04
699,橡膠工業,2104,國際中橡,twse,2023-12-04
700,橡膠工業,2105,正新,twse,2023-12-04
701,橡膠工業,2106,建大,twse,2023-12-04
702,橡膠工業,2107,厚生,twse,2023-12-04
703,橡膠工業,2108,南帝,twse,2023-12-04
704,橡膠工業,2109,華豐,twse,2023-12-04
705,橡膠工業,2114,鑫永銓,twse,2023-12-04
706,汽車工業,2115,六暉-KY,twse,2023-12-04
707,汽車工業,2201,裕隆,twse,2023-12-04
708,汽車工業,2204,中華,twse,2023-12-04
709,汽車工業,2206,三陽工業,twse,2023-12-04
710,汽車工業,2207,和泰車,twse,2023-12-04
711,航運業,2208,台船,twse,2023-12-04
712,鋼鐵工業,2211,長榮鋼,twse,2023-12-04
713,其他,2221,大甲,tpex,2023-12-04
714,汽車工業,2227,裕日車,twse,2023-12-04
715,汽車工業,2228,劍麟,twse,2023-12-04
716,電機機械,2230,泰茂,tpex,2023-12-04
717,汽車工業,2231,為升,twse,2023-12-04
718,汽車工業,2233,宇隆,twse,2023-12-04
719,電機機械,2235,謚源,tpex,2023-12-04
720,汽車工業,2236,百達-KY,twse,2023-12-04
721,汽車工業,2239,英利-KY,twse,2023-12-04
722,汽車工業,2241,艾姆勒,twse,2023-12-04
723,電機機械,2241,艾姆勒,twse,2021-06-01
724,汽車工業,2243,宏旭-KY,twse,2023-12-04
725,汽車工業,2247,汎德永業,twse,2023-12-04
726,汽車工業,2250,IKKA-KY,twse,2023-12-04
727,創新版股票,2254,巨鎧精密-創,twse,2023-12-04
728,創新版股票,2258,鴻華先進-創,twse,2023-12-04
729,電子工業,2301,光寶科,twse,2023-12-04
730,電腦及週邊設備業,2301,光寶科,twse,2023-12-04
731,半導體業,2302,麗正,twse,2023-12-04
732,電子工業,2302,麗正,twse,2023-12-04
733,半導體業,2303,聯電,twse,2023-12-04
734,電子工業,2303,聯電,twse,2023-12-04
735,電子工業,2305,全友,twse,2023-12-04
736,電腦及週邊設備業,2305,全友,twse,2023-12-04
737,電子工業,2308,台達電,twse,2023-12-04
738,電子零組件業,2308,台達電,twse,2023-12-04
739,半導體業,2311,日月光,twse,2023-12-04
740,電子工業,2311,日月光,twse,2023-12-04
741,其他電子業,2312,金寶,twse,2023-12-04
742,電子工業,2312,金寶,twse,2023-12-04
743,電子工業,2313,華通,twse,2023-12-04
744,電子零組件業,2313,華通,twse,2023-12-04
745,通信網路業,2314,台揚,twse,2023-12-04
746,電子工業,2314,台揚,twse,2023-12-04
747,電子工業,2315,神達,twse,2023-12-04
748,電腦及週邊設備業,2315,神達,twse,2023-12-04
749,電子工業,2316,楠梓電,twse,2023-12-04
750,電子零組件業,2316,楠梓電,twse,2023-12-04
751,其他電子業,2317,鴻海,twse,2023-12-04
752,電子工業,2317,鴻海,twse,2023-12-04
753,通信網路業,2321,東訊,twse,2023-12-04
754,電子工業,2321,東訊,twse,2023-12-04
755,光電業,2323,中環,twse,2023-12-04
756,電子工業,2323,中環,twse,2023-12-04
757,電子工業,2324,仁寶,twse,2023-12-04
758,電腦及週邊設備業,2324,仁寶,twse,2023-12-04
759,半導體業,2325,矽品,twse,2023-12-04
760,電子工業,2325,矽品,twse,2023-12-04
761,電子工業,2327,國巨,twse,2023-12-04
762,電子零組件業,2327,國巨,twse,2023-12-04
763,電子工業,2328,廣宇,twse,2023-12-04
764,電子零組件業,2328,廣宇,twse,2023-12-04
765,半導體業,2329,華泰,twse,2023-12-04
766,電子工業,2329,華泰,twse,2023-12-04
767,半導體業,2330,台積電,twse,2023-12-04
768,電子工業,2330,台積電,twse,2023-12-04
769,電子工業,2331,精英,twse,2023-12-04
770,電腦及週邊設備業,2331,精英,twse,2023-12-04
771,通信網路業,2332,友訊,twse,2023-12-04
772,電子工業,2332,友訊,twse,2023-12-04
773,電子工業,2336,致伸,twse,2023-12-04
774,電腦及週邊設備業,2336,致伸,twse,2023-12-04
775,半導體業,2337,旺宏,twse,2023-12-04
776,電子工業,2337,旺宏,twse,2023-12-04
777,半導體業,2338,光罩,twse,2023-12-04
778,電子工業,2338,光罩,twse,2023-12-04
779,光電業,2340,台亞,twse,2022-06-01
780,半導體業,2340,台亞,twse,2023-12-04
781,電子工業,2340,台亞,twse,2023-12-04
782,電子工業,2341,英群,twse,2023-12-04
783,電腦及週邊設備業,2341,英群,twse,2023-12-04
784,半導體業,2342,茂矽,twse,2023-12-04
785,電子工業,2342,茂矽,twse,2023-12-04
786,半導體業,2344,華邦電,twse,2023-12-04
787,電子工業,2344,華邦電,twse,2023-12-04
788,通信網路業,2345,智邦,twse,2023-12-04
789,電子工業,2345,智邦,twse,2023-12-04
790,電子工業,2347,聯強,twse,2023-12-04
791,電子通路業,2347,聯強,twse,2023-12-04
792,其他,2348,海悅,twse,2023-12-04
793,其他,2348A,海悅甲特,twse,2023-12-04
794,光電業,2349,錸德,twse,2023-12-04
795,電子工業,2349,錸德,twse,2023-12-04
796,其他電子業,2350,環電,twse,2023-12-04
797,電子工業,2350,環電,twse,2023-12-04
798,半導體業,2351,順德,twse,2023-12-04
799,電子工業,2351,順德,twse,2023-12-04
800,電子工業,2352,佳世達,twse,2023-12-04
801,電腦及週邊設備業,2352,佳世達,twse,2023-12-04
802,電子工業,2353,宏碁,twse,2023-12-04
803,電腦及週邊設備業,2353,宏碁,twse,2023-12-04
804,其他電子業,2354,鴻準,twse,2023-12-04
805,電子工業,2354,鴻準,twse,2023-12-04
806,電子工業,2355,敬鵬,twse,2023-12-04
807,電子零組件業,2355,敬鵬,twse,2023-12-04
808,電子工業,2356,英業達,twse,2023-12-04
809,電腦及週邊設備業,2356,英業達,twse,2023-12-04
810,電子工業,2357,華碩,twse,2023-12-04
811,電腦及週邊設備業,2357,華碩,twse,2023-12-04
812,其他,2358,廷鑫,twse,2023-12-04
813,其他電子業,2359,所羅門,twse,2023-12-04
814,電子工業,2359,所羅門,twse,2023-12-04
815,其他電子業,2360,致茂,twse,2023-12-04
816,電子工業,2360,致茂,twse,2023-12-04
817,電子工業,2361,鴻友,twse,2023-12-04
818,電腦及週邊設備業,2361,鴻友,twse,2023-12-04
819,電子工業,2362,藍天,twse,2023-12-04
820,電腦及週邊設備業,2362,藍天,twse,2023-12-04
821,半導體業,2363,矽統,twse,2023-12-04
822,電子工業,2363,矽統,twse,2023-12-04
823,電子工業,2364,倫飛,twse,2023-12-04
824,電腦及週邊設備業,2364,倫飛,twse,2023-12-04
825,電子工業,2365,昆盈,twse,2023-12-04
826,電腦及週邊設備業,2365,昆盈,twse,2023-12-04
827,電子工業,2367,燿華,twse,2023-12-04
828,電子零組件業,2367,燿華,twse,2023-12-04
829,電子工業,2368,金像電,twse,2023-12-04
830,電子零組件業,2368,金像電,twse,2023-12-04
831,半導體業,2369,菱生,twse,2023-12-04
832,電子工業,2369,菱生,twse,2023-12-04
833,電機機械,2371,大同,twse,2023-12-04
834,其他電子業,2373,震旦行,twse,2023-12-04
835,電子工業,2373,震旦行,twse,2023-12-04
836,光電業,2374,佳能,twse,2023-12-04
837,電子工業,2374,佳能,twse,2023-12-04
838,電子工業,2375,凱美,twse,2023-12-04
839,電子零組件業,2375,凱美,twse,2023-12-04
840,電子工業,2376,技嘉,twse,2023-12-04
841,電腦及週邊設備業,2376,技嘉,twse,2023-12-04
842,電子工業,2377,微星,twse,2023-12-04
843,電腦及週邊設備業,2377,微星,twse,2023-12-04
844,半導體業,2379,瑞昱,twse,2023-12-04
845,電子工業,2379,瑞昱,twse,2023-12-04
846,電子工業,2380,虹光,twse,2023-12-04
847,電腦及週邊設備業,2380,虹光,twse,2023-12-04
848,電子工業,2381,華宇,twse,2023-12-04
849,電腦及週邊設備業,2381,華宇,twse,2023-12-04
850,電子工業,2382,廣達,twse,2023-12-04
851,電腦及週邊設備業,2382,廣達,twse,2023-12-04
852,電子工業,2383,台光電,twse,2023-12-04
853,電子零組件業,2383,台光電,twse,2023-12-04
854,光電業,2384,勝華,twse,2023-12-04
855,電子工業,2384,勝華,twse,2023-12-04
856,電子工業,2385,群光,twse,2023-12-04
857,電子零組件業,2385,群光,twse,2023-12-04
858,電子工業,2387,精元,twse,2023-12-04
859,電腦及週邊設備業,2387,精元,twse,2023-12-04
860,半導體業,2388,威盛,twse,2023-12-04
861,電子工業,2388,威盛,twse,2023-12-04
862,其他電子業,2390,云辰,twse,2023-12-04
863,電子工業,2390,云辰,twse,2023-12-04
864,通信網路業,2391,合勤,twse,2023-12-04
865,電子工業,2391,合勤,twse,2023-12-04
866,電子工業,2392,正崴,twse,2023-12-04
867,電子零組件業,2392,正崴,twse,2023-12-04
868,光電業,2393,億光,twse,2023-12-04
869,電子工業,2393,億光,twse,2023-12-04
870,電子工業,2395,研華,twse,2023-12-04
871,電腦及週邊設備業,2395,研華,twse,2023-12-04
872,光電業,2396,精碟,twse,2023-12-04
873,電子工業,2396,精碟,twse,2023-12-04
874,電子工業,2397,友通,twse,2023-12-04
875,電腦及週邊設備業,2397,友通,twse,2023-12-04
876,電子工業,2399,映泰,twse,2023-12-04
877,電腦及週邊設備業,2399,映泰,twse,2023-12-04
878,半導體業,2401,凌陽,twse,2023-12-04
879,電子工業,2401,凌陽,twse,2023-12-04
880,電子工業,2402,毅嘉,twse,2023-12-04
881,電子零組件業,2402,毅嘉,twse,2023-12-04
882,電子工業,2403,友尚,twse,2023-12-04
883,電子通路業,2403,友尚,twse,2023-12-04
884,其他電子業,2404,漢唐,twse,2023-12-04
885,電子工業,2404,漢唐,twse,2023-12-04
886,電子工業,2405,輔信,twse,2023-12-04
887,電腦及週邊設備業,2405,輔信,twse,2023-12-04
888,光電業,2406,國碩,twse,2023-12-04
889,電子工業,2406,國碩,twse,2023-12-04
890,半導體業,2408,南亞科,twse,2023-12-04
891,電子工業,2408,南亞科,twse,2023-12-04
892,光電業,2409,友達,twse,2023-12-04
893,電子工業,2409,友達,twse,2023-12-04
894,其他電子業,2411,飛瑞,twse,2023-12-04
895,電子工業,2411,飛瑞,twse,2023-12-04
896,通信網路業,2412,中華電,twse,2023-12-04
897,電子工業,2412,中華電,twse,2023-12-04
898,電子工業,2413,環科,twse,2023-12-04
899,電子零組件業,2413,環科,twse,2023-12-04
900,電子工業,2414,精技,twse,2023-12-04
901,電子通路業,2414,精技,twse,2023-12-04
902,電子工業,2415,錩新,twse,2023-12-04
903,電子零組件業,2415,錩新,twse,2023-12-04
904,電子工業,2417,圓剛,twse,2023-12-04
905,電腦及週邊設備業,2417,圓剛,twse,2023-12-04
906,電子工業,2418,雅新,twse,2023-12-04
907,通信網路業,2419,仲琦,twse,2023-12-04
908,電子工業,2419,仲琦,twse,2023-12-04
909,電子工業,2420,新巨,twse,2023-12-04
910,電子零組件業,2420,新巨,twse,2023-12-04
911,電子工業,2421,建準,twse,2023-12-04
912,電子零組件業,2421,建準,twse,2023-12-04
913,其他電子業,2423,固緯,twse,2023-12-04
914,電子工業,2423,固緯,twse,2023-12-04
915,通信網路業,2424,隴華,twse,2023-12-04
916,電子工業,2424,隴華,twse,2023-12-04
917,電腦及週邊設備業,2424,隴華,twse,2023-06-30
918,電子工業,2425,承啟,twse,2023-12-04
919,電腦及週邊設備業,2425,承啟,twse,2023-12-04
920,光電業,2426,鼎元,twse,2023-12-04
921,電子工業,2426,鼎元,twse,2023-12-04
922,資訊服務業,2427,三商電,twse,2023-12-04
923,電子工業,2427,三商電,twse,2023-12-04
924,電子工業,2428,興勤,twse,2023-12-04
925,電子零組件業,2428,興勤,twse,2023-12-04
926,光電業,2429,銘旺科,twse,2023-12-04
927,電子工業,2429,銘旺科,twse,2023-12-04
928,電子零組件業,2429,銘旺科,twse,2021-06-01
929,電子工業,2430,燦坤,twse,2023-12-04
930,電子通路業,2430,燦坤,twse,2023-12-04
931,電子工業,2431,聯昌,twse,2023-12-04
932,電子零組件業,2431,聯昌,twse,2023-12-04
933,創新版股票,2432,倚天酷碁-創,twse,2023-12-04
934,通信網路業,2432,倚天,twse,2023-05-30
935,電子工業,2432,倚天,twse,2023-05-30
936,其他電子業,2433,互盛電,twse,2023-12-04
937,電子工業,2433,互盛電,twse,2023-12-04
938,半導體業,2434,統懋,twse,2023-12-04
939,電子工業,2434,統懋,twse,2023-12-04
940,半導體業,2436,偉詮電,twse,2023-12-04
941,電子工業,2436,偉詮電,twse,2023-12-04
942,電子工業,2437,旺詮,twse,2023-12-04
943,電子零組件業,2437,旺詮,twse,2023-12-04
944,光電業,2438,翔耀,twse,2023-12-04
945,電子工業,2438,翔耀,twse,2023-12-04
946,通信網路業,2439,美律,twse,2023-12-04
947,電子工業,2439,美律,twse,2023-12-04
948,電子工業,2440,太空梭,twse,2023-12-04
949,電子零組件業,2440,太空梭,twse,2023-12-04
950,半導體業,2441,超豐,twse,2023-12-04
951,電子工業,2441,超豐,twse,2023-12-04
952,建材營造,2442,新美齊,twse,2023-12-04
953,電子工業,2442,新美齊,twse,2023-06-30
954,電腦及週邊設備業,2442,新美齊,twse,2023-06-30
955,其他,2443,昶虹,twse,2023-12-04
956,通信網路業,2444,兆勁,twse,2023-12-04
957,電子工業,2444,兆勁,twse,2023-12-04
958,半導體業,2446,全懋,twse,2023-12-04
959,電子工業,2446,全懋,twse,2023-12-04
960,資訊服務業,2447,鼎新,twse,2023-12-04
961,電子工業,2447,鼎新,twse,2023-12-04
962,光電業,2448,晶電,twse,2023-12-04
963,電子工業,2448,晶電,twse,2023-12-04
964,半導體業,2449,京元電子,twse,2023-12-04
965,電子工業,2449,京元電子,twse,2023-12-04
966,通信網路業,2450,神腦,twse,2023-12-04
967,電子工業,2450,神腦,twse,2023-12-04
968,半導體業,2451,創見,twse,2023-12-04
969,電子工業,2451,創見,twse,2023-12-04
970,電子工業,2452,乾坤,twse,2023-12-04
971,電子零組件業,2452,乾坤,twse,2023-12-04
972,資訊服務業,2453,凌群,twse,2023-12-04
973,電子工業,2453,凌群,twse,2023-12-04
974,半導體業,2454,聯發科,twse,2023-12-04
975,電子工業,2454,聯發科,twse,2023-12-04
976,通信網路業,2455,全新,twse,2023-12-04
977,電子工業,2455,全新,twse,2023-12-04
978,電子工業,2456,奇力新,twse,2023-12-04
979,電子零組件業,2456,奇力新,twse,2023-12-04
980,電子工業,2457,飛宏,twse,2023-12-04
